ipaddress,demandbase_sid,company_name,page,referrer,user_agent,city,country,timestamp,date_time
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/analytics/factsheets/Home/Search?_ga=2.221558296.1276854917.1502111106-1366697385.1502111106,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570830,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/analytics/factsheets/Home/Search?_ga=2.221558296.1276854917.1502111106-1366697385.1502111106,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570834,5/17/18 15:27
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/research/small-cap-perspectives-russell-2000-index-1q2017-analysis,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570838,5/17/18 15:27
142.148.252.254,62085175,Invesco Management Group Inc,http://www.ftse.com/products/FTSETMX/Home/Methodologies,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Pittsburgh,US,1526570840,5/17/18 15:27
156.11.12.34,61358666,The Great-West Life Assurance Company Assurance Company,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Winnipeg,CA,1526570843,5/17/18 15:27
156.11.12.34,61358666,The Great-West Life Assurance Company Assurance Company,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Winnipeg,CA,1526570844,5/17/18 15:27
128.100.115.130,75933854,University of Toronto,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570847,5/17/18 15:27
156.11.12.34,61358666,The Great-West Life Assurance Company Assurance Company,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Winnipeg,CA,1526570848,5/17/18 15:27
38.97.79.82,116578742,Balentine LLC,http://www.ftserussell.com/index-series/index-tools/russell-index-performance-calculator,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",Atlanta,US,1526570848,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570848,5/17/18 15:27
142.148.252.254,62085175,Invesco Management Group Inc,http://www.ftse.com/products/FTSETMX/Home/Methodologies,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Pittsburgh,US,1526570848,5/17/18 15:27
69.191.211.210,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526570849,5/17/18 15:27
128.100.115.130,75933854,University of Toronto,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570850,5/17/18 15:27
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftserussell.com/financial-data/fixed-income-data?_ga=2.136915699.2109987965.1526570682-968611762.1525960040,http://www.ftse.com/products/FTSETMX/Home/Indices,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570853,5/17/18 15:27
223.140.25.67,,,http://www.ftserussell.com/about-us/contact-us,https://www.google.com.tw/,"Mozilla/5.0 (Linux; Android 7.0; HTC_U-1u Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",,TW,1526570853,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk,http://www.ftse.com/analytics/factsheets/Home/Search?_ga=2.221558296.1276854917.1502111106-1366697385.1502111106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570857,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk,http://www.ftse.com/analytics/factsheets/Home/Search?_ga=2.221558296.1276854917.1502111106-1366697385.1502111106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",London,GB,1526570857,5/17/18 15:27
213.89.150.23,75925683,Upc Magyarorszag Kft,http://www.ftserussell.com/financial-data/equity-data,http://www.mergent.com/solutions/datafeeds/overview,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Budapest,HU,1526570863,5/17/18 15:27
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX/Home/Indices,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570868,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk?_ga=2.186274345.1813534633.1526570850-209076844.1524153346,http://www.ftserussell.com/,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570870,5/17/18 15:27
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/annual-russell-us-indexes-reconstitution-begins-posting-projected-additions-and,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570870,5/17/18 15:27
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX/Home/Indices,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570872,5/17/18 15:27
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/uk?_ga=2.186274345.1813534633.1526570850-209076844.1524153346,http://www.ftserussell.com/,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570873,5/17/18 15:27
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/research/whatever-happened-teldar-paper,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570873,5/17/18 15:27
213.89.150.23,75925683,Upc Magyarorszag Kft,http://www.ftserussell.com/financial-data/equity-data,http://www.mergent.com/solutions/datafeeds/overview,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Budapest,HU,1526570878,5/17/18 15:27
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/sustainable-investment-event-video-gallery,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570880,5/17/18 15:28
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/index-series/index-spotlights/uk-equity-indexes?_ga=2.186274345.1813534633.1526570850-209076844.1524153346,http://www.ftse.com/products/indices/uk?_ga=2.186274345.1813534633.1526570850-209076844.1524153346,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570881,5/17/18 15:28
199.198.223.109,3474028,CIBC World Markets Inc,http://www.ftse.com/products/FTSETMX/Home/Indices,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Toronto,CA,1526570881,5/17/18 15:28
74.121.112.3,62192622,VOYA Investment Management LLC,http://www.ftserussell.com/index-series/index-spotlights/esg?gclid=EAIaIQobChMI_4vavYeN2wIVSTaBCh22tQ2QEAAYBCAAEgK1kPD_BwE,https://www.google.com/,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",Atlanta,US,1526570886,5/17/18 15:28
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36",London,GB,1526570887,5/17/18 15:28
199.198.223.109,3474028,CIBC World Markets Inc,http://www.ftse.com/products/FTSETMX/Home/Indices,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Toronto,CA,1526570888,5/17/18 15:28
38.88.187.34,2120924,MSCI Inc,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,New York,US,1526570888,5/17/18 15:28
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36",London,GB,1526570889,5/17/18 15:28
38.88.187.34,2120924,MSCI Inc,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,New York,US,1526570890,5/17/18 15:28
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/blog/leopards-spots,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570892,5/17/18 15:28
199.47.168.81,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/tradeweb-and-ftse-russell-named-providers-gilt-and-treasury-bill-end-day,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570895,5/17/18 15:28
223.140.25.67,,,http://www.ftse.com/products/indices/twse-taiwan,https://www.google.com.tw/,"Mozilla/5.0 (Linux; Android 7.0; HTC_U-1u Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",,TW,1526570904,5/17/18 15:28
47.55.92.146,,,http://www.ftserussell.com/,https://www.google.ca/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,CA,1526570932,5/17/18 15:28
69.191.211.206,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526570934,5/17/18 15:28
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/financial-data/equity-data,http://www.ftserussell.com/index-series/index-spotlights/uk-equity-indexes?_ga=2.186274345.1813534633.1526570850-209076844.1524153346,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570935,5/17/18 15:28
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/ftse4good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Tamworth,GB,1526570947,5/17/18 15:29
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/ftse4good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Tamworth,GB,1526570947,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/equity-indexes,http://www.ftserussell.com/financial-data/equity-data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570949,5/17/18 15:29
170.74.248.20,574762,Morgan Stanley,http://www.ftse.com/products/indices/russell-us,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",New York,US,1526570950,5/17/18 15:29
170.74.248.20,574762,Morgan Stanley,http://www.ftse.com/products/indices/russell-us,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",New York,US,1526570953,5/17/18 15:29
69.191.211.206,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526570961,5/17/18 15:29
94.224.120.67,,,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.be/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,BE,1526570964,5/17/18 15:29
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftserussell.com/about-us?_ga=2.47049125.322091436.1526570948-2097141320.1526570948,http://www.ftse.com/products/indices/ftse4good,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Tamworth,GB,1526570964,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/F4G-ESG-Ratings?_ga=2.249858498.590158140.1526570757-718850353.1526570757,http://www.ftserussell.com/index-series/index-spotlights/esg,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",London,GB,1526570965,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/F4G-ESG-Ratings?_ga=2.249858498.590158140.1526570757-718850353.1526570757,http://www.ftserussell.com/index-series/index-spotlights/esg,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",London,GB,1526570965,5/17/18 15:29
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/ftsetmx,https://www.google.ca/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570967,5/17/18 15:29
94.224.120.67,,,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.be/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",,BE,1526570967,5/17/18 15:29
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX/Home/Indices,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570967,5/17/18 15:29
223.140.25.67,,,http://www.ftse.com/products/indices/twse-taiwan,https://www.google.com.tw/,"Mozilla/5.0 (Linux; Android 7.0; HTC_U-1u Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",,TW,1526570968,5/17/18 15:29
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/FTSETMX/Home/Indices,http://www.ftse.com/products/ftsetmx,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570975,5/17/18 15:29
199.47.168.79,24271952,Smarsh,http://www.ftserussell.com/index-series/index-resources/russell-reconstitution?_ga=1.225955673.250804402.1445891641,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570976,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/financial-data/corporate-actions-and-dividend-data,http://www.ftserussell.com/equity-indexes,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570978,5/17/18 15:29
199.47.168.80,24271952,Smarsh,http://www.ftserussell.com/files/press-releases/lseg-acquire-yield-book-and-citi-fixed-income-indices,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526570979,5/17/18 15:29
94.46.98.20,78172883,London Stock Exchange PLC,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes/first-small-cap-indexes?wb48617274=9B995EB2,http://www.ftserussell.com/index-series/index-spotlights/us-equity-indexes,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,London,GB,1526570981,5/17/18 15:29
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/ftse4good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Tamworth,GB,1526570982,5/17/18 15:29
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/ftse4good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Tamworth,GB,1526570982,5/17/18 15:29
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526570986,5/17/18 15:29
207.219.166.126,121500828,Ontario Securities Commission,http://www.ftse.com/products/ftsetmx,https://www.google.ca/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Toronto,CA,1526570986,5/17/18 15:29
210.177.10.169,,,http://www.ftse.com/products/index-notices/home/getnotices/?id=XIN,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,HK,1526570988,5/17/18 15:29
67.82.172.233,,,http://www.ftse.com/products/russell-index-values,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,US,1526570991,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/financial-data/equity-data,http://www.ftserussell.com/financial-data/corporate-actions-and-dividend-data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570996,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/saudi-inclusion?_ga=2.264397839.1609610680.1526473854-1896681074.1526473854,http://www.ftserussell.com/index-series/index-spotlights/global-equity-indexes/saudi,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526570998,5/17/18 15:29
67.82.172.233,,,http://www.ftse.com/products/russell-index-values,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,US,1526570999,5/17/18 15:29
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/products/indices/saudi-inclusion?_ga=2.264397839.1609610680.1526473854-1896681074.1526473854,http://www.ftserussell.com/index-series/index-spotlights/global-equity-indexes/saudi,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571001,5/17/18 15:30
68.132.223.122,,,http://www.ftse.com/analytics/factsheets/Home/HistoricIndexValues,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,US,1526571002,5/17/18 15:30
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/analytics/indexviewer/universe?_ga=2.255997451.1813534633.1526570850-209076844.1524153346,http://www.ftserussell.com/financial-data/equity-data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571013,5/17/18 15:30
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftse.com/analytics/indexviewer/universe?_ga=2.255997451.1813534633.1526570850-209076844.1524153346,http://www.ftserussell.com/financial-data/equity-data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571013,5/17/18 15:30
68.132.223.122,,,http://www.ftse.com/analytics/factsheets/Home/HistoricIndexValues,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15",,US,1526571017,5/17/18 15:30
69.191.211.204,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1;),New York,US,1526571017,5/17/18 15:30
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Tamworth,GB,1526571017,5/17/18 15:30
76.9.199.10,119309550,Portfolio Management Association of Canada,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Toronto,CA,1526571019,5/17/18 15:30
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/index-series/index-series,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571021,5/17/18 15:30
213.121.179.130,65690454,British Science Fiction Association Ltd,http://www.ftse.com/products/indices/FTSE4Good,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Tamworth,GB,1526571021,5/17/18 15:30
199.47.168.81,24271952,Smarsh,https://www.ftserussell.com/blog/brexit-shock-first-two-days,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571022,5/17/18 15:30
76.9.199.10,119309550,Portfolio Management Association of Canada,http://www.ftse.com/products/FTSETMX/Home/Indices,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",Toronto,CA,1526571026,5/17/18 15:30
194.169.1.99,9262953,London Stock Exchange Group PLC,http://www.ftserussell.com/index-series/subscribe-index-data?_ga=2.255997451.1813534633.1526570850-209076844.1524153346,http://www.ftse.com/analytics/indexviewer/universe?_ga=2.255997451.1813534633.1526570850-209076844.1524153346,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,London,GB,1526571028,5/17/18 15:30
81.128.163.30,79984352,Absolute Strategy Research Ltd,http://www.ftse.com/products/indices/country-classification,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",Cambridge,GB,1526571028,5/17/18 15:30
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571054,5/17/18 15:30
193.200.216.8,25255876,Polska Agencja Prasowa SA,http://www.ftse.com/products/index-notices/Home/GetNotices/ALL?productTitle=All%20Notices&_ga=2.17595321.1276961493.1511414992-2089889935.1511414992,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",Warszawa,PL,1526571054,5/17/18 15:30
162.110.83.3,96316606,Federated Investors Inc,http://www.ftserussell.com/announcement,http://www.yieldbook.com/m/home/index.shtml,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,Pittsburgh,US,1526571059,5/17/18 15:30
163.172.34.197,121239002,Reportbrain Ltd,http://www.ftserussell.com/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",London,GB,1526571060,5/17/18 15:31
170.135.241.45,48861,US Bancorp,http://www.ftserussell.com/,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,Minneapolis,US,1526571061,5/17/18 15:31
199.47.168.79,24271952,Smarsh,https://www.ftserussell.com/index-series/index-resources/custom-solutions,,Mozilla/5.0 (X11; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,Portland,US,1526571064,5/17/18 15:31
69.191.211.218,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/index-notices/Home/GetReviews/ALL?productTitle=All%20Reviews,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",New York,US,1526571065,5/17/18 15:31
69.191.241.48,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/indices/curex,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",New York,US,1526571081,5/17/18 15:31
69.191.241.48,58474121,Bloomberg Financial Markets,http://www.ftse.com/products/indices/curex,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",New York,US,1526571084,5/17/18 15:31
